"row_id","pr_id","pr_number","pr_title","filename","line_number","rule_name","severity","message","fix_hint","line_content","feature_0","feature_1","feature_2","feature_3","feature_4","feature_5","feature_6","feature_7","feature_8","label","notes"
"318","3386369047","36012","Prevent view flattening for direct host children of ViewTransition","packages/react-native-renderer/src/ReactFiberConfigFabricWithViewTransition.js","213","syntax-error","critical","Syntax issue ? dangling property access at end of line","Complete the expression after the dot (e.g., obj.value)","// from the platform hierarchy, breaking view transition animations.","2","0","0","0","0","1","0","0","1","0",""
"319","3386369047","36012","Prevent view flattening for direct host children of ViewTransition","packages/react-native-renderer/src/ReactFiberConfigFabricWithViewTransition.js","250","console-log","info","console.log() left in production code ? may expose sensitive data in logs","Remove or replace with a structured logger like winston or pino","console.warn(","4","0","0","0","0","2","0","0","1","0",""
"320","3386369047","36012","Prevent view flattening for direct host children of ViewTransition","packages/react-native-renderer/src/ReactFiberConfigFabricWithViewTransition.js","254","syntax-error","critical","Syntax issue ? dangling property access at end of line","Complete the expression after the dot (e.g., obj.value)","// Flush remaining work synchronously.","3","0","0","0","0","1","0","0","1","0",""
"321","3386369047","36012","Prevent view flattening for direct host children of ViewTransition","packages/react-native-renderer/src/ReactFiberConfigFabricWithViewTransition.js","257","syntax-error","critical","Syntax issue ? dangling property access at end of line","Complete the expression after the dot (e.g., obj.value)","// Skip afterMutationCallback(). We don't need it since we're not animating.","3","0","0","0","0","3","0","0","1","0",""
"322","3386369047","36012","Prevent view flattening for direct host children of ViewTransition","packages/react-native-renderer/src/ReactFiberConfigFabricWithViewTransition.js","259","syntax-error","critical","Syntax issue ? dangling property access at end of line","Complete the expression after the dot (e.g., obj.value)","// Skip passiveCallback(). Spawned work will schedule a task.","3","0","0","0","0","3","0","0","1","0",""
"323","3386369047","36012","Prevent view flattening for direct host children of ViewTransition","packages/react-native-renderer/src/ReactFiberConfigFabricWithViewTransition.js","263","unhandled-promise","warning","Unhandled promise rejection ? .then() without .catch()","Add .catch(err => ...) or use try/catch with async/await","transition.ready.then(() => {","2","0","1","0","0","4","0","0","1","0",""
"324","3386369047","36012","Prevent view flattening for direct host children of ViewTransition","packages/react-reconciler/src/ReactFiberBeginWork.js","3576","syntax-error","critical","Syntax issue ? dangling property access at end of line","Complete the expression after the dot (e.g., obj.value)","// can finalize them (e.g. prevent view flattening in React Native).","2","0","0","0","0","4","0","0","1","0",""
"325","3386369047","36012","Prevent view flattening for direct host children of ViewTransition","packages/react-reconciler/src/ReactFiberCommitViewTransitions.js","165","syntax-error","critical","Syntax issue ? dangling property access at end of line","Complete the expression after the dot (e.g., obj.value)","// each one a unique name.","8","0","0","0","0","1","0","0","1","0",""
"326","3386369047","36012","Prevent view flattening for direct host children of ViewTransition","packages/react-reconciler/src/ReactFiberCommitViewTransitions.js","171","syntax-error","critical","Syntax issue ? expression ends with an operator","Complete the expression or remove the trailing operator","child.tag === OffscreenComponent &&","5","0","0","0","0","1","0","0","1","0",""
"327","3386369047","36012","Prevent view flattening for direct host children of ViewTransition","packages/react-reconciler/src/ReactFiberCommitViewTransitions.js","174","syntax-error","critical","Syntax issue ? dangling property access at end of line","Complete the expression after the dot (e.g., obj.value)","// Skip any hidden subtrees. They were or are effectively not there.","5","0","0","0","0","2","0","0","1","0",""
"328","3386369047","36012","Prevent view flattening for direct host children of ViewTransition","packages/react-reconciler/src/ReactFiberCommitViewTransitions.js","176","syntax-error","critical","Syntax issue ? expression ends with an operator","Complete the expression or remove the trailing operator","child.tag === ViewTransitionComponent &&","5","0","0","0","0","1","0","0","1","0",""
"329","3386369047","36012","Prevent view flattening for direct host children of ViewTransition","packages/react-reconciler/src/ReactFiberCommitViewTransitions.js","180","syntax-error","critical","Syntax issue ? dangling property access at end of line","Complete the expression after the dot (e.g., obj.value)","// inner most one is the one that handles the update.","5","0","0","0","0","1","0","0","1","0",""
"330","3386369047","36012","Prevent view flattening for direct host children of ViewTransition","packages/react-reconciler/src/ReactFiberCommitViewTransitions.js","223","syntax-error","critical","Syntax issue ? expression ends with an operator","Complete the expression or remove the trailing operator","child.tag === OffscreenComponent &&","5","0","0","0","0","1","0","0","1","0",""
"331","3386369047","36012","Prevent view flattening for direct host children of ViewTransition","packages/react-reconciler/src/ReactFiberCommitViewTransitions.js","226","syntax-error","critical","Syntax issue ? dangling property access at end of line","Complete the expression after the dot (e.g., obj.value)","// Skip any hidden subtrees. They were or are effectively not there.","5","0","0","0","0","2","0","0","1","0",""
"332","3386369047","36012","Prevent view flattening for direct host children of ViewTransition","packages/react-reconciler/src/ReactFiberCommitViewTransitions.js","228","syntax-error","critical","Syntax issue ? expression ends with an operator","Complete the expression or remove the trailing operator","child.tag === ViewTransitionComponent &&","5","0","0","0","0","1","0","0","1","0",""
"333","3386369047","36012","Prevent view flattening for direct host children of ViewTransition","packages/react-reconciler/src/ReactFiberCommitViewTransitions.js","232","syntax-error","critical","Syntax issue ? dangling property access at end of line","Complete the expression after the dot (e.g., obj.value)","// inner most one is the one that handles the update.","5","0","0","0","0","1","0","0","1","0",""
"334","3386369047","36012","Prevent view flattening for direct host children of ViewTransition","packages/react-reconciler/src/ReactFiberCommitViewTransitions.js","263","syntax-error","critical","Syntax issue ? expression ends with an operator","Complete the expression or remove the trailing operator","child.tag === OffscreenComponent &&","5","0","0","0","0","1","0","0","1","0",""
"335","3386369047","36012","Prevent view flattening for direct host children of ViewTransition","packages/react-reconciler/src/ReactFiberCommitViewTransitions.js","266","syntax-error","critical","Syntax issue ? dangling property access at end of line","Complete the expression after the dot (e.g., obj.value)","// Skip any hidden subtrees. They were or are effectively not there.","5","0","0","0","0","2","0","0","1","0",""
"336","3386369047","36012","Prevent view flattening for direct host children of ViewTransition","packages/react-reconciler/src/ReactFiberCommitViewTransitions.js","268","syntax-error","critical","Syntax issue ? expression ends with an operator","Complete the expression or remove the trailing operator","child.tag === ViewTransitionComponent &&","5","0","0","0","0","1","0","0","1","0",""
"337","3386369047","36012","Prevent view flattening for direct host children of ViewTransition","packages/react-reconciler/src/ReactFiberCommitViewTransitions.js","272","syntax-error","critical","Syntax issue ? dangling property access at end of line","Complete the expression after the dot (e.g., obj.value)","// inner most one is the one that handles the update.","5","0","0","0","0","1","0","0","1","0",""
"338","3386369047","36012","Prevent view flattening for direct host children of ViewTransition","packages/react-reconciler/src/ReactFiberCommitViewTransitions.js","287","syntax-error","critical","Syntax issue ? expression ends with an operator","Complete the expression or remove the trailing operator","child.tag === OffscreenComponent &&","5","0","0","0","0","1","0","0","1","0",""
